Title,Type,BodyPart,Equipment,Level,BodyPartPic,ExercisePic
Lying rear delt fly,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Machine Shoulder (Military) Press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Standing Barbell Press Behind Neck,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Barbell front raise,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Overhead bar front raise,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline barbell shoulder protraction,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Behind-the-head push-press,Olympic Weightlifting,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Rack Delivery,Olympic Weightlifting,Shoulders,Barbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Smith Incline Shoulder Raise,Strength,Shoulders,Barbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Tall Muscle Snatch,Olympic Weightlifting,Shoulders,Barbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Axle Clean And Press,Strongman,Shoulders,Barbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Jerk Balance,Olympic Weightlifting,Shoulders,Barbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Seated EZ-bar shrug,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Paul Carter Barbell Seated Military Press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
TBS Barbell Military Press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline Front Barbell Raise - Gethin Variation,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Barbell Front Raise - Gethin Variation,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm barbell lateral raise,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
AM Upright Row,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
AM Barbell Shoulder Press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Standing barbell shoulder press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
King Maker Barbell Thruster,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm incline cable cross-over,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Barbell bear complex,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
30 Shoulders Barbell Shrug,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
30 Shoulders Incline Face-Up Straight-Bar Front Raise,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
30 Shoulders Seated Dumbbell Shoulder Press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
30 Shoulders Standing Behind-The-Head Shoulder Press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
30 Shoulders Standing Barbell Press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Wide Overhead Press,Strength,Shoulders,Barbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm kettlebell push-press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Two-Arm Kettlebell Military Press,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Alternating Kettlebell Press,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm kettlebell snatch,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm kettlebell clean and jerk,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Kettlebell pirate ship,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Two-Arm Kettlebell Clean,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Double Kettlebell Push Press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Kettlebell Seated Press,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Double Kettlebell Jerk,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Kettlebell Arnold Press,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Double-kettlebell windmill,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
One-Arm Kettlebell Split Snatch,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
One-Arm Kettlebell Para Press,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
One-Arm Kettlebell Split Jerk,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
One-Arm Kettlebell Military Press To The Side,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
One-Arm Kettlebell Jerk,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Double Kettlebell Snatch,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Two-Arm Kettlebell Jerk,Strength,Shoulders,Kettlebells,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR Kettlebell Power Clean,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Kettlebell upright row,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Kettlebell upright row and press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm kettlebell thruster,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Double-kettlebell shoulder press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Double-kettlebell push-press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
HM Kettlebell Windmill,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
HM Kettlebell Z-Press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Taylor Half-Kneeling Kettlebell Halo,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Taylor Towel Kettlebell Farmer's Walk,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Double-Kettlebell Alternating Press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Double-Kettlebell Thruster,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Half-Kneeling Kettlebell Clean,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Kettlebell Clean and Press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Kettlebell High Pull to Overhead Press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Kettlebell Swing Clean and Press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Single-Arm Kettlebell Press,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR2 Ascending-Rep High-Pull-Press Complex,Strength,Shoulders,Kettlebells,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell front raise to lateral raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm palm-in dumbbell shoulder press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Standing palms-in shoulder press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Seated Dumbbell Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Standing dumbbell shoulder press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm lateral raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Power Partials,Strength,Shoulders,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline dumbbell reverse fly,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Overhead dumbbell front raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Seated dumbbell shoulder press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Alternating standing shoulder press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm incline rear delt raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Alternating dumbbell front raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Alternating Deltoid Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-dumbbell front raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Arnold press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm standing shoulder press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell front raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Bent-over dumbbell rear delt row,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline dumbbell front raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Side Lateral Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell external shoulder rotation,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm incline lateral raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Seated rear delt fly,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell Raise,Strength,Shoulders,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Seated Side Lateral Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell Lying Rear Lateral Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Head-on-bench dumbbell rear delt raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Cuban press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Reverse Flyes With External Rotation,Strength,Shoulders,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm side lying rear fly,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm dumbbell upright row,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell Scaption,Strength,Shoulders,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
See-Saw Press (Alternating Side Press),Strength,Shoulders,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell Incline Shoulder Raise,Strength,Shoulders,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm half-kneeling shoulder press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell Clean And Jerk,Strength,Shoulders,Dumbbell,Beginner,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell shoulder press with body rotation,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell Fix Dumbbell Military Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell Fix Standing Dumbbell Arnold Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell Fix Dumbbell Single-Arm Snatch,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Paul Carter Rear-Delt Fly,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR Dumbbell Shoulder Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR Single-Arm Dumbbell Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR Dumbbell Tempo L-Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell seesaw shoulder press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR Dumbbell front raise to lateral raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR Dumbbell Arnold Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR Dumbbell Military Press to Dumbbell High Pull to V-up,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
FYR Dumbbell Thruster,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell hang snatch,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Surfer sprawl,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell clean and press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Standing One-Arm Shoulder Press - Gethin Variation,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline Front Dumbbell Raise - Gethin Variation,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell lateral raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline Rear-Delt Fly - Gethin Variation,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline Bench Rear Dumbbell Fly - Gethin Variation,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Dumbbell front raise and press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Rotator cuff warm-up,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Seated Lateral Raise - Gethin Variation,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Single-arm dumbbell arc row,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline Rear Delt Raises - Gethin Variation,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Incline Dumbbell Y Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
HM Bent-Over Rear-Delt Fly,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
HM Dumbbell Shoulder Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
HM Single-Leg Overhead Dumbbell Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
6 Way Shoulder Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
Seated dumbbell lateral raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
AM Dumbbell Shoulder Press,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
AM Dumbbell Side Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
AM Front Raise,Strength,Shoulders,Dumbbell,Intermediate,https://artifacts.bbcomcdn.com/@bbcom/exercises-app/2.1.2/img/guide-12.gif,
